,place_id,reviews,topics
57,ChIJEbrnNeK_wjsRApKwKwVCwp0,"[""Beautiful temple it's a pratirup pundharpur temple of vithobha temple.\nIt's great experience when go to inside the interiors are very old at Peshwa time it's nothing but more than 500 yrs old temple\nThanks God give me opportunity to darshan"", 'Picturesque when Mutha river overflowing....', 'Beautiful temple of Lord Shiva on the bank of Mutha River.', 'Very Devotional Feeling Here', 'Nice temple in river', 'Nice', 'Beutiful temple.', 'Naad nay karayacha rudra roup']",['river']
58,ChIJb1Fm7MjqwjsRxmpAx2vWAt4,"['!! Peaceful Goddess Temple !!\nLocation: Easy to reach location. Just in front f PICT college.\nParking: Roadside Society Parking for 2 and 4 wheelers. Free Parking.\nAmbience: Trully Traditional, Historic, Mirror Collag Structure, Very Clean and well maintained. Temple is replication of Oshiya Mata (Sacchiaai Devi) located in Rajasthan.\n!! Must Visit during Navratri !!', 'Nice ambiance in and around the surrounding area of temple .Clean n hygiene maintained ,hand n leg seprate washing  area before entering temple. Drinking water facility available. Overall clean premises .', 'Must visit during navratri', 'Very nice and peaceful temple. Must to visit once and as much as possible if getting an opportunity.', 'Opposite PICT college, Katraj. Keep following noted when visiting temple. The temple is managed by Sankala parivar. Beautiful decorations during festival, clean and peaceful. The devi is carved out of black rock hence when visiting temple do not wear black cloths. Ladies wearing black dresses are not allowed to enter during navratri festival for sure and men are not supposed to wear leather belts.', 'A very very beautiful and peaceful temple of sachhiyay mata located in bharati vidyapeeth. You can bring your kids here. Parking , drinking water facility is available.', 'Most Peaceful and Beautiful Temple .\n\nEvening Aarti - 7:30pm', 'very nice temple']","['navratri', 'parking', 'peaceful', 'society']"
59,ChIJRaSX6r3qwjsRk-bct3n8LQM,"['Its near to mahesh society bus stop.The place is good.Arati timings are fixed.There are 2 temples oneis gameshas and other one is shani temple.You will feel more crowd on saturdays.The temple is well maintained.Opposite to this temple on other side of road you will find good vegitable market.There is place only for 2 wheeler parking.', 'A landmark place in Bibwewadi. There always be crowd getting blessings from lord Shani. A must visit place.', 'The most popular and well known shani mandir in indiranagar area.Very religious and peaceful place.In every saturday there became so crowded area.So many people are come and pray to god.In mandir ganpati bappa murti   seen very nice its made with white marble.outside of mandir newly construction is done with so many plants.', 'Holy place, on main road.in very busy area.', ""Good place near  to indrayaninagar bus stop... daily evening aarati, Hanuman chalisa very peaceful it's very  rythymic...every Saturday many people's come for Shani maharaj Pooja...near to kk market ...near to PMT bus stop... every 5 minutes here PMT buses available... every Saturday many people's donate food ,money here.... evening time infront of temple vegetable market is available....many types of fresh vegetables are available here..."", 'Near to Mahesh Society bus stop. It is Shani Mandir so some days like Saturday it will huge crowd. On road public parking here for bikes only. Own risk parking for car. Good street vegetables market here at evening time, some of street fish🐠🐋🐟 sellers also in front of petrol pump. Same for flowers🌸🌺🌻🌹🌷🌼💐 sellers. Aarti time in the temple is fixed and strictly followed by staff so be on time.', ""I usually visit this place it gives me peace. I often visit after my regular skin treatment from Dermalife  Dr. aditya Holani 's clinic"", 'This review is for the staff maintaining the premises, you guys are doing amazing job despite space crunch they have maintained it so well, had an amazing experience visiting this place. n the most important is the dal Khichdi Prasad which i had on that day.,🙏']","['hanuman', 'holy place', 'spiritual', 'crowd', 'parking', 'bus', 'area', 'blessings', 'ganpati', 'aarti']"
60,ChIJl0mSSEvBwjsRrT5AjbNdMtY,"['Great temple and vibes are much stronger\nBlessed to have this temple in nearest location and decoration are good too.', ""Peaceful place 😌, Must visit. Also they have prashadam on every Saturday's."", 'Good place.', 'Govimda govinda. Nice temple', 'Very Devine and Blessed', 'Nice', 'Awesome', 'Nice']",['blessed']
61,ChIJsVroDLW_wjsR7pwdF4gKnVg,"['A very old temple in Kothrud. More than 200 years old. Some say the deity is ""Kshetrapal Dev"" while some say ""Yaksh"".\nYou can find 2 Herostones outside the temple.\n\nA huge tree has engulfed the temple.', 'We are worshippers of zakoba..believe in him and he bestows u with fulfilled wishes', 'Very old temple....Approx 100 years....When no idea kothrud pune will be their...But people forgive the temple...\n\nA temple under banyan tree...', 'Fabulous old temple of Peshwa times with a peepal tree growing in an around it.', 'The tree grown beautifully on the temple ruins.', 'Historical\nAnd nice temple', 'Awesome, very old, divine experience', 'Really an ancient temple']",['tree']
62,ChIJ1VRLCXS_wjsRhAC50O-kBNc,"['Peace full Place Very Impressive Spot', 'Niwant thikan ekdm', 'Nature pure sukh ...\nPeace😇', 'Shiv Mandir🌏🙏']",NA
63,ChIJjVTde43qwjsR6cFPy4iPc3M,"[""The Aai Mata Mandir in Kondhwa, Pune, is a serene and spiritually uplifting place that offers a peaceful atmosphere for devotees. This temple is dedicated to Aai Mata, a revered deity, and serves as a significant place of worship for the local community.\n\nThe temple is well-maintained, with clean surroundings, and the architecture is simple yet beautiful, providing a calm environment for meditation and prayer. During festivals, especially Navratri, the temple is beautifully decorated, and the energy is vibrant with devotional activities, making it an excellent time to visit.\n\nThe temple staff is welcoming and helpful, ensuring that everyone feels comfortable while offering prayers. Many devotees also report a sense of tranquility and spiritual connection while visiting, making it a cherished spot for reflection and devotion.\n\nWhether you're seeking blessings or a peaceful moment away from the city's hustle, the Aai Mata Mandir offers a fulfilling spiritual experience."", 'Beautiful stone curving of Rajasthani architecture on white marble.\nSacred place of Choudhary/Sirvi samaj in pune', 'Great place of worship, jai aai Mata.', 'Beautiful temple and so calm environment. Clean surroundings and idols of Ganesha is a treat to watch!!', 'Temple of Aai Mata . Good well maintained temple . Parking available . Temple just opposite to Ashapura Mata temple .', 'Devotional Place.. Do Visit\nVery Nice Location & The atmosphere is silent.', 'Good vibe', 'Jai Mata Di,\n\nIts a divine place but exceptionally underrated. If you searching for inner peace or u r missing home or your mum..just visit the place and experience a positivity for your self. At the end faith is everything ....Maa will give you the courage overcome the odds .']","['peace', 'mind', 'architecture', 'environment', 'marble', 'parking', 'ashapura mata', 'divine', 'experience']"
64,ChIJOb-3g3HAwjsRcbZ-eFOY3Go,"[""The idol of Shri Ram is quite different from what you'll get to see everywhere, as he's shown at his coronation ceremony here. Must visit! A place to calm your mind."", 'One of the oldest Ram mandir. Every devotee of Shri Ram must visit here.', 'Very serene temple. You should not miss prayer at 6:30pm every 3rd Saturday of the month.', 'My Grandparents got married in this temple (11/05/1966)', 'Very old private temple. Clean and spiritual place. Thanks to Rahalkar family.', ""It's very old Ram mandir beautifully maintained.. also famous as Tulsi baug temple..."", 'Ancient temple. Cleanly maintained. No parking nearby.', ""Old Rama's temple and good small hall for small functions.""]","['shri ram', 'functions']"
65,ChIJEY_Df0LBwjsRVUaZGnXWXP8,"['Soamnath temple is the first jyotirlinga. I love to visit this place in the month of April. Less crowd in this month. Never miss laser show.', 'It is famous shiv temple in vadgoan sheri.hanuman temple is also their.U can spend time in garden which is in front of somnath temple.Garden is so so beautiful.U can explore garden with partner,kids,parent.', 'Very beautiful temple and its good and calm to visit I love it Har Har Mahadev 🙏🕉🚩🚩', 'Visiting this temple fills me with immense positive wisdom and joy. It houses shrines dedicated to Shri Shankara, Maruti, Ganapati, and Vitthal Rukmai, each contributing to a profound sense of happiness during my visits.', 'I loved the atmosphere.\nAlthough it is very busy area so no parking space because thise temple is in middle of shops and on main road.\nThere is a beautiful garden or park in frot of temple.\nYou can go and sit for a while after darshan.\nNo waiting queue,', 'very peaceful and busy with devotees.', 'It was awesome place and no word to express it, awesome to visit, The place is peace full and during night vision looks very nice... must visit this place. It is near to nagar Highway. PMT bus stop is also near to temple. You can visit anytime. Must visit.', 'A good place to visit for mental peace, at night between 7- 8pm Bhajan is there also garden is in front to spend good times with your good ones']","['peaceful', 'garden', 'mahadev', 'exercise', 'jyotirlinga', 'crowd', 'mall', 'highway', 'atmosphere']"
66,ChIJgabJdz7AwjsRGQ7CazccnRE,"['Mahurgad is a significant historical and religious site, known for both its ancient fort and the famous Renuka Devi Temple. Located amidst the scenic hills, it offers a perfect blend of history, spirituality, and natural beauty. The trek to the fort is relatively easy, and the views from the top are breathtaking, with lush green surroundings, especially during the monsoon season.\n\nThe Renuka Devi Temple, one of the Shakti Peethas, draws devotees from all over, adding a spiritual essence to the visit. The area around Mahurgad also has other important shrines, including the Datta Mandir and Anusaya Mata Temple, making it a key pilgrimage site.\n\nThough the fort is not as well-preserved, its historical importance and peaceful atmosphere make it a worthwhile visit. Basic amenities are available nearby, but it’s advisable to carry food and water if you’re planning to explore the fort in detail.\n\nMahurgad is a perfect destination for both history enthusiasts and spiritual seekers.', 'Powerful goddess', 'Very nice', 'Mind relaxation environment.\nGood to visit in rainy and winter', 'Very good temple on hills. PPL come here during navratri', 'Nice', 'Beautiful place to visit at early morning', 'Peaceful Temple. Jai Renuka Devi']",NA
67,ChIJkbXS6KS5wjsRmD03IM1s9U4,"['Wow... Temple is very beautiful and total build in stone. The temple is beside the river somehow below the ground level. Environment is very good. Usually there is no crowd but on genesh festival lots of people visited so crowded that time.', 'A beautiful temple with peaceful vibes. I was surprised at the long line, took us almost 20 minutes to get inside the temple.\nThere are many cravings on the walls, depicting a story and its history.\nThe inside of the temple is also very beautiful - its believed that Lord Ganesha resided here.', 'Best Spiritual Place in Pimpri Chichwad Area.\nThe mandir is situated near the Pawana River.A beautiful temple with peaceful vibes.\n\nIt will take  almost 15-20 minutes to get inside the temple during Chaturthi.\n\nThere are many cravings on the walls, depicting a story and its history.\n\nThe inside of the temple is also very beautiful - its believed that Lord Ganesha resided here.\n\nMust visiting place.', 'Best spiritual space in the pimpri chinchwad area. You will surely witness the old heritage mandir and the bank of the river will surely add extra pleasure. You can spend your evening with your family as well. You can do a bit of shopping and can taste street food available nearby. Four wheeler parking is not available. You can get parking space for two wheelers.', 'Temple with historical importance. I visited it on the weekend it was not crowded. Got the darshan within minutes.', 'It is a beautiful specious temple. Very old historical and spiritual place. Do visit once withs your kids. That should aware why we are chanting Ganpati Bappa morya!!', 'The temple is very nice, very peaceful and calm. There are many carvings on the walls which tell a story. On the left side of the temple there is a huge crocodile statue which says that there was a huge crocodile in the river before and here Ganapati too. Many small temples have been built, definitely visit once, very nice and pleasant feeling', 'गणपति बप्पा मोरया 🙏❤\n\nIt is a very good and peaceful place I have ever seen.\nIn the premises there are various small temples around the big temple.\nThere are some good places for praying and meditation.\nPlease do visit once with your friends and family.']","['ganesh', 'garden', 'morya gosavi', 'ancient', 'bank', 'chaturthi', 'saint', 'wall', 'ashtavinayak', 'story']"
68,ChIJF2Jx1SHBwjsRDrbcL5HiAB4,"['A good gathering place for all Tamil Pune vasis. The place has a good aura and they organize periodic gatherings as well. Helps me get back to my Tamil roots even at a relatively foreign land.', ""One of the oldest & traditionally best ganapati temple. I've been personally visiting this temple for almost 60 plus years. Began from scratch & has been growing from strength to strength. It is known as Harihara Bhajna Maadam."", 'Very old temple..  Renovated recently.. kumbabhishekam planned around sankrantipongal 2022. Has shrine of swayambu ganapati, shiva and lord narayana. This place houses harihara bhajana samajam', 'Nice temple and one of the old temple in Pune. This has been built by Tamilians who were migrated to Pune in 19th century! Pooja and Yagam everything they will perform in very traditional way.', 'Bery beautiful temple constructed in South Indian architecture manner.', 'Old place with positive vibration। This is managed by the Hari Hara BHAJANA SAMAJAM', 'Recently renovated, pious peaceful traditional place of worship,', 'Really good place and very well maintained,']",['peaceful']
69,ChIJKfi20ejDwjsRjQv1X-A61PA,"['Jai shree ram\nNice temple with Lord hanuman, Lord shani dev and Har Har Mahadev idol in one temple\nStay bliss', 'Anyone can do Pooja a well known place for worship many people visit on Saturday', 'Nice Shani Hanuman Mandir temple in Aple ghar society in Khardi area. It is in Lane 10. Road is narrow but reachable place. Compact design but good for praying. Seating space is less. Right place for instant prayer.', 'Very simple and peaceful place to worship, always open for the public and no hassle or long queues', 'Most prominent place to visit.', 'Not a big temple but have the replica of Shani Signapur.', 'Very serene. Accessible and Shiv ling and hanuman ji is also there.\nWell maintained.', 'Nice template ,now they have established shiv ji nd hanuman ji idol aswell']",['worship']
70,ChIJwY4ou2_AwjsRnmXO0AGT_OQ,"['A medium sized temple dedicated to Shree Swami Samarth is located right behind the famous Shreemant Dagadusheth Halwai Ganapati. The main idol of Shree Swami Samarth is very beautiful and especially the eyes are very lively. Previously the temple was very small and is now renovated. The Swami idol is adorned with beautiful clothes every day. Devotees gather here mainly on Thursday and offer prayers . Do visit and take blessings of Shree Swami Samarth.', 'When you take darshan of Srimanta Dagdu Sheth Ganapati, make sure to take darshan of this Sri Swami too, you will feel even better, the temple is small but very nice and which is very close to shrimant Dagdu Sheth Ganpati Bappa.\nWhenever I visit Dagdusheth Ganapati Bappa, I also go to the temple of Shri swami lord.', 'Shree Swami Samarth 🙏Very calm and full of positive energy temple. Very beautiful statue of Swami Samarth. Temple is very near to Shrimant Dagadusheth Halwai Ganapati Mandir.', 'Holy and rejuvenating Experience,\nThe Architecture is simple and beautiful\n\nThe temple is dedicated to Swami Samartha.', 'Very nice temple near dagdusheth halwai ganpati temple. Make sure to visit this temple too.', ""श्री स्वामी समर्थ\nThis temple is situated at the back side of Dagduseth temple. The temple is build with stones. It's a simple yet elegant construction. There are two ways to reach the temple. Either you can go from the Shreemanth Dagduseth halwai Ganpati temple , there is a small road from left side of it. If you are coming from Appa Balwant Chowk (ABC) then there is a road infront of Gramdevta Shree Tambdi Jogeshwari temple to reach the Swami Samarth temple."", 'This temple is located behind the Dagdusheth Halwai Ganpati temple. This is wonderful temple to visit.', 'A temple where Always get Peace of mind❤️😍 ❤️']","['shreemant dagdusheth halwai ganpati mandir', 'shree swami samarth', 'peaceful', 'thursday', 'aarti']"
71,ChIJqdIlxW7AwjsR6uXpHRSZOrY,"[""It's a very easy road but Google maps twisted and turned and made us go through the red light area to reach...it's a plain left after going little ahead from Dagdu Sheth Ganpati temple"", 'Temple is inside a building. so look for the entrance through a building instead of a traditional temple entrance', 'Very nice temple. I goto this temple at least once a year since last 45 years.', 'Good Place to visit', 'Peace ful', ""God's beautiful place"", 'Historic temple.', 'Historic temole']",['holy place']
72,ChIJyxNpL6TqwjsRhkduY7HUW74,"['Jai Dadi Ki 🙏🌹\nJai Shree Shyam 🙏🌹\nJai shree Salasar Balaji Maharaj 🙏🌹\n\nThe temples gives us very positive vibes & positive energy where we feels very peaceful 🙏 🌹.\n\nHere lots of events & functions is being celebrated as per our festivals time to time with lots of enjoyment 🙏🌹.', 'Ram Ram Jai Dadi ki Jai Shree Shyam. Very positive place, shaktipeeth.. the place has positive vibes and feels very peaceful 🙏', 'I have been visiting this mandir almost daily nowadays since the atmosphere is amazing and divinity is everywhere. The mandir has idols of Rani Sati Dadi, Ganesh Ji, Shiv Ji, Shyam Ji, Hanuman Ji.\nAll the major festivals/days are celebrated with great pomp here and it is a treat to be here. We get delighted visiting here daily.', 'Sukoon...💖 Blessing of god this place really amazing 🫀nd most important my Big B house (shyam baba)', ""I am not a religious guy, but I am big fan of peaceful places. I was here with my mother and her group of Sundarkand as they had planned Bhajan and Ram-Dhoon on this Saturday. This is very beautiful and clean place. They maintain hygeine of great standards. And have very co-operatives staff.\n\nIf you want to have breakfast or lunch there, you need to inform to them one day prior. And have to collect the coupons well in advance.\n\nBreakfast charges - Rs. 60.\nLunch charges - Rs. 100.\n\nThey have good parking space.\n\nThey also provide rooms for accomodation, but as we didn't had a stay there I would not comment anything on that front.\n\nIt was very pleasing to see the Gaushala. And was so so so clean.."", 'PEACEFUL RELIGIOUS PLACE🫶🏽 they provide food as well which is like great and best in taste. Also dont forget to take blessings from Dadi sati and khatushyam ji🤗🥰', ""JAI MATA DI JAI SHREE SHYAM BEAUTIFUL PLACE OF WORSHIP WITH ALL THE ARRANGEMENTS NICELY AND SYSTEMATICLY DONE... MOSTLY IMPORTANT JI VERY VERY GOOD VIBES TO WORSHIP . IT'S  AN HEAVEN IN PUNE.. THANKS ❤❤❤🙏🙏🌹🌹🌹🌹"", 'Very good temple of Dadiji, having the temple of Shivji, Ganeshsji, Hanumanji, Ramdevbaba, Krishna ji as well inside the same temple.\nLots of functions happens here....']","['mandir', 'religious place', 'clean', 'atmosphere', 'hanumanji', 'pictures', 'area', 'spiritual', 'krishna', 'parking space']"
73,ChIJ6x-PI17BwjsR2EBY0wM_KIc,"['Nice for a quick visit...... The place is very cozy', 'Very nice temple. It gives positive vibes. The structure looks like Kedarnath temple.', 'Best temple', 'A nice temple to awaken you inner Hindu.', 'In CHAVAN NAGAR.,lovely Aarti rituals', 'Fully positive place peace', 'Very Nice Place', 'Cool']",['peaceful']
74,ChIJX6J4qfrGwjsRWXYGI0YwaHo,"['One Lord Ganesha temple at starting nearby road.\nDefence Area Local people come for excercise, trekking & Fitness purposes.\nMany Trees are plated by government.\nNice place to visit, peaceful environment mind relaxing in nature good oxygen of level in environment for body. Good vibes.', 'A small Ganpati temple at the foothill in dhanori. A calm place to visit and relax, to find peace.', 'Very nice and calm place. Ganesh temple at foothills is very near to nature at its best. At the same time you can do trekking over the hill too. See my pics', ""Peaceful place where a lot of people come for a family outing on weekends and if you feel like adventurous, you can trek the Bombay sappers mountain just beneath the temple.. it is a very small but not so easy trek for family ... For regular trekkers it's a nice break for daily lives and not far from city"", 'This place is really peaceful and ground next to the temple is green and lush. People usually enjoy Morning/Evening Walks and Meditate.\n\nA couple of Hills around the vicinity is really beautiful, In some places, people have seen some rare birds and migrating birds, the peacock is main attraction :)', 'Refreshing noise free place. Very ideal for meditation, trekking and running/walking. Come here and get relaxed your soul and mind. Nice location for photoshoot. Sunset and sunrise views are awesome here.', 'The place is very peaceful and one can experience a peace of mind.', 'Must visit nearby place ... Mountain outskirts... Natural scenic beauty....small Temple.... Lot of open space... Spend time']","['peaceful', 'nature', 'walk', 'morning', 'evening', 'meditate', 'hills']"
75,ChIJL19DBJ2_wjsRaP00brMWN5U,"['FEELING BETTER', 'Wow beautiful temple boss...road touch temple and lot of parking space available for 10 rupees...u can have ur snacks here, visit in the evening and enjoy best view of the city from top of the temple... remember more than 100+ steps to reach main temple']",NA
76,ChIJNVyAZNfqwjsRetm-4pSru_8,"['Nice temple . Interior of temple is beautiful . Mirror pieces (glass pieces) in interior of temple . Parking available.', 'A very very beautiful and peaceful temple of sachhiyay mata located in bharati vidyapeeth. You can bring your kids here. Parking , drinking water facility is available.', 'Very nice place and old hindus temple vry good place  in poona katraj', '🙏', ""A very devine place. Everything is so pure, neat and clean. Gau mata's gaushala is also there."", '🙏', ""It's a good place but parking issues a little."", 'Located at Hill top. I like it. Near Gowshala and Parking available.']","['parking', 'interior', 'beautiful']"
77,ChIJ2eEk3O_qwjsRlxUeVb2JKUc,"['Sacred place for Raj purohit community,Kheteshwar Maharaj ,one of the reverend saints of Rajasthan,was social reformer.He retaliated \xa0the importance of\xa0 spiritual means to achieve self-realization and emphasizing\xa0humanity\xa0above all other man-made barriers like\xa0casteism.Great visionary.\nThis bhavan is very clean and tidy.Food being offered is pure Rajasthani heavily loaded with Ghee.Dal bati churma,churma laddoo,Hari mirch ka salan was out standing.\nWe were honored with lunch invitation by one of our friends.Their hospitality was out standing,giving vibe of Rajasthan.', 'Awesome architecture..\nGuest accomodation at nominal charges..\nStudent accommodation is free (after document varification)..\nRooms are having attached bathroom..\nAlthough the food is available at Ashram Kitchen but there are good veg marwadi restaurants are at walking distance..\nMarket is at walking distance..\nSurrounded by temples and residential buildings..', ""It's our home place to worship. #rajpurohit"", 'Peace of mind. A bit difficult to locate. A big multipurpose hall, parking etc.', 'Very devine place\nFeel like asotara  brahmdham', 'Nice', 'Peaceful', 'Very Nice Veri beautiful temple for RAJPUROHIT SAMAJ']","['peace', 'energy', 'meditation', 'saint', 'community', 'data', 'ashram', 'place to worship', 'building']"
78,ChIJVVVVpSzCwjsRWGWH2qt5ixA,"[""It's a very beautiful temple. Which is near to Mundhwa.\nEvery evening they do Puja and distribute Prasad to every temple visitor.\nVery peaceful and beautiful."", 'Small Temple Of Renuka Mata & in navratri their is dandiya festival also there', 'A really quiet & peaceful temple on a fairly busy main road. A good amount of space within the complex with many benches available for sitting too. Was not very crowded on the day I visited.', 'Awesome.\nFirst time in my life visited to Parshuram temple.\nFeeling happy after found it. 🙏', 'Shri Renuka Mata mandir in keshavnagar. Feeling blessed 😇🙏🏻', 'The temple is very nice. It has a big space in front so that you can sit there and feel the peaceful atmosphere of the temple.', '40 years old temple.\n\nNice place. The priest is worshing for more than 10  years.\n\nYou get devine blessing temples where Puja is done everyday.', 'Very beautiful temple in the mundhwa keshav nagar vicinity. Well maintained and operated by trust. Located within the villagers of keshav nagar so the innocence of the temple is maintained.\nHelp and food as a gesture to the poor people is always extended by temple trust.\nThe godess renuka looks very Preity n you get good warmth out of this mother.']","['navratri', 'space', 'goddess', 'benches', 'mirrors', 'market', 'puja']"
79,ChIJRxZNOWbAwjsRQuDBQubN1pI,"['Maheshwari Balaji Mandir located in Kasaba peth Pune , easily accessible from the main road and has roadside parking,\nThe temple is very nice and the Murti is very beautiful', 'Must visit if you are in pune', 'Must visit and the Laxmi Vishnu and Hanuman and Kalbhairav statues are unique', 'Nice temple of Lord Balaji in heart of city', 'A divine place', 'Beautiful Mandir with a beautiful Idol of Lord Vishnu.', 'Spiritual place.. decent', 'Good for family program']","['radha krishna', 'parking', 'lord balaji']"
80,ChIJ9UDO0ke-wjsRPONS44sdhFg,"['This is one of the ancient temples in / around Pune City. The temple is small. The area around the temple is calm and quiet. One can really feel the serenity here. The temple is situated in the middle of jungle. It is better not to go there alone as some small animals have been spotted there. There are 2 - 3 pathways to go to the temple. Parking space is available in front of Garden Court Hotel. You can carry your food and have a lunch here. Definitely a must visit place for a Small Trail experience.', ""Beautiful place , difficult to find way to the top you can refer attached landmark 'Garden Court' , you will have to find a way from there to go up to the fence  wall and then you can jump the fence wall... Then u will  find the footpath which will take you to the top temple.."", 'Outstanding!!  I really like this temple.\n\nThe journey to this temple is adventurous with a very beautiful environment around .\n\nKhandoba temple of ancient Pandava period.', 'Great place to visit, peaceful trail through forest to reach here. Park on NDA road and climb the hill.', 'Beautiful and calm place. Good for nature lovers, view of Pune and Khadakwasala dam was awesome from top.', 'Nice weekend hiking place near chandani chowk Pune.. one approach this trail from opposite side of garden court', 'A small temple on top of the hill situated on West side of Chandani chowk - NDA road. Accessible by Dirt road with some mildly steep climbing. Road passes through fairly dense vegetation. Those who love trekking through natural will just love it.', 'Lovely trail up from NDA! Refreshing']","['hiking', 'forest', 'garden', 'area', 'hills', 'hotel', 'parking']"
81,ChIJc_cIvWmVwjsR6h4c7dbJhmo,"['Beautiful private shiv temple on sinhagad road . It is inside the Sambhaji bidi factory entrance. Open to all. Small temple but very calm clean and surrounded by greenery.', 'Peaceful place present in the private property of the company.\nThey allowed us to perform Pooja on Mahashivratri 😊🙏🏻\nThank you 😊', 'I just lv the temple. It is small Lord Shiva temple situated behind mahalaxmi temple near abhiruchi mall.', 'Very peaceful temple.', 'A peaceful temple...well maintained.', 'Peaceful.', 'Mrutunjayeshwar temple', 'Om Nha shivay...🙏💐']",NA
82,ChIJiStbvPzpwjsRWUTZav989u0,"['Very auspicious and quiet place...', 'Very nice experience... peaceful place..nice place for meditation...har har mahadev🙏🙏🙏', 'A beautiful Temple of Vitthal Rakhumai & Goroba Kaka which is the first temple in Pune District having precious space, hall & ample free campus.', 'Beautiful & well maintained shiva temple', 'Nothing to say ... Oam namah shivay', 'Nice place, temple.']",NA
83,ChIJg7UX32HAwjsREllmVNwSZWA,"['Peaceful place...in Pune', 'Very good old temple', 'Place to do puja', 'Nice temple', 'Best', 'Good temple']",NA
84,ChIJ_bMT_3rDwjsRkN5PF5VBgyY,"['🙏🙏🙏', 'Nice peaceful place', 'Nice place', 'Temple', 'Nice', 'peaceful', 'Nice', 'ॐ नमः शिवाय्......✨💖🔱🚩']",NA
85,ChIJc8pVTeS_wjsR-jKW6ZPwfC4,"['Tha place where Vitthal Mandir, Shani Mandir, Hanuman Mandir and Datta Mandir is together. On Saturdays, evening time queue can be observed for Hanumanji and Shani Darshan. The place has a different aura. Also in evening, you will hear a live Kirtan at Vitthal Temple in the same premises. Feels really peaceful and blessed.', 'There are three temples shani templ, datta temple and vithhal rukmini temple', 'Awesome place. Nice environment.', 'Awsome place for shani. Maruti divotees in karvenagar,  sinhgad road area people', 'Clean temple', 'Holy Place', 'Vitthal mandir', 'Shani mandir\nVitthal mandir nearby']","['queue', 'evening', 'hanuman']"
86,ChIJVxtaTwjCwjsRHzXvjZPcFsc,"[""Small temple of Lord Shani. Easily accessible from Hadapsar- Saswad road. It's located in Gondhale Nagar. Peaceful place."", 'Great place..feeling very relax and stress free..with power of God', 'It is very easily accable and convinent place...  Very old and strongly beloved place.', 'Good Cleaning & Daily Update Pooja', '😍', ""It's a shani mandir(temple)."", 'Nice temple lord Shiva', 'Small temple of lord shani...']",NA
87,ChIJyWGAS3S_wjsRoVuUKbB8uyc,"[""This temple of the great Lord Shiva is located on hill. It's very peaceful and calm. They celebrate MahaShivratri on large scale starting from the midnight itself. Om Namah Shivay."", 'Best place for devotees and travellers as well. Sunset view is just awesome 😍😍😍😍', 'So beautiful temple', 'Love this❤', 'very nise']",NA
88,ChIJBXgsNcS_wjsRgnkcFIHXEh0,"['Good n pleaseful place of worship.', 'This temple is renovated recently and new look is better than old look. Ram Janma astami is big celebration here. This is very cool place to do prayer. Devotees in and around Dahanukar colony are regularly coming here and place is noticeable while walking on the road.', 'Very nice place cool and calm', 'Shri Ram mandir in the heart of Dahanukar Colony!\nClean surroundings...well maintained...and induces a calm once you enter it! :-)', 'Divine', 'Temple is very spacious, clean, beautiful and the environment also is very peaceful and divine.', 'Beautiful and quiet place for worship. Jai Shriram.', 'Well maintained. Calm. Quiet. Green. Divine']","['peaceful', 'shree ram', 'divine']"
89,ChIJMyzhk5m_wjsRfOJfd-Yo130,"['Excellent hill climbing place and very powerful vibes at the Hanuman temple. However, recently many slum dwellers have started encroaching the hills, people have smashed alcohol bottles after drinking here at dusk and many pigs are seen at the base.', 'Peaceful approx.100 acre of land in the heart of city for morning walk or jogging.\nTree lovers can plant trees there. Good Watering facility by Pune corporation.\nYou can get to see peacock and Peahen.', 'A hill top place in Kothrud from where you can see this beautiful Sunset.\nThis is place where people come for morning and evening walk. A road from Kanchangali, off Law college road, reaches at this place!\nAlso if ARAI entry is closed, you can hike up by this Temple at right side.\nPeople celebrate Hanuman Jayanti a lot of Enthusiasm.', 'Beautiful place to visit.', 'Good place for Trek!', 'Nice place for walking.', 'Every time I visit Hanuman Tekadi it is pleasure to walk in morning or evening for sunset', 'Loved plce']","['walk', 'morning', 'evening', 'peaceful', 'hill', 'jogging']"
90,ChIJKZPa7ea_wjsR5s1vu09cQ_A,"['Shri Gajanan Maharaj selected this place in 1984  by showing this place in Dream to the owner', 'This Hindu Temple of Gajanan Maharaj is in Shreeman Society, Karvenagar. Its small, neat and clean and well maintained place. Best place for devotees of Sant Gajanan Maharaj.', 'Peaceful and good temple 😍😍', 'I love Gajanan Maharaj.Prasad available in every Thursday evening', 'nice temple and peaceful area', 'Very pleasant place😊\nEvery Thursday, there is Aarti, bhajan and kirtan here and it is an absolute pleasure to hear it🙏\nBefore every exam and a new initiative, I visit this mandir to seek blessing😊', 'Temple is the place where you find wisdom, self actuation & constructive energy flowing through you..', 'The most beautiful place.. lovely peace']",['peaceful']
